I,J,TOT,HBW,HBShp,HBOth,HBSch_Pr,HBSch_Sc,HBC,NHBW,NHBNW,IX,XI,XX,SH_LT,SH_MD,SH_HV,Ext_MD,Ext_HV,HBSch,Tot_HBW,Tel_HBW,Tot_NHBW,Tel_NHBW
        21,        26,        0.02,           0,           0,           0,           0,           0,           0,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0
        21,        27,     6548.30,           0,           0,           0,           0,           0,           0,           0,           0,     3672.41,           0,           0,           0,           0,           0,     1603.42,     1273.96,           0,           0,           0,           0,           0
        22,         1,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        22,         2,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        22,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        22,         4,        3.16,        3.16,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        3.27,        0.11,           0,           0
        22,         5,      116.84,       18.84,           0,           0,           0,           0,       98.00,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,       19.93,        0.85,           0,           0
        22,         6,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        22,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        22,         8,      237.64,      219.51,           0,        3.13,           0,           0,       15.00,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,      243.31,       24.01,           0,           0
        22,         9,      696.10,      394.25,        8.12,      221.60,           0,           0,           0,       20.20,       53.28,           0,           0,           0,           0,           0,           0,           0,           0,           0,      441.94,       48.79,       20.98,        0.30
        22,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        22,        11,      968.46,      566.29,       19.53,      333.69,           0,           0,           0,       20.50,       28.93,           0,           0,           0,           0,        0.14,           0,           0,           0,           0,      633.94,       67.95,       21.38,        0.68
        22,        12,     4637.63,     1912.88,      102.66,     2217.41,        0.42,           0,           0,      160.38,      227.27,           0,           0,           0,        0.27,       19.87,        0.04,           0,           0,        0.42,     2162.17,      252.99,      165.05,        4.54
        22,        13,     1557.13,      616.43,       73.64,      751.02,           0,           0,        9.00,       36.22,       70.18,           0,           0,           0,           0,        1.67,           0,           0,           0,           0,      734.70,      120.10,       36.93,        0.52
        22,        14,     5737.83,     2364.94,      171.82,     2461.64,        0.33,           0,      204.00,      202.28,      316.94,           0,           0,           0,        0.35,       19.53,        0.05,           0,           0,        0.33,     2670.31,      307.23,      210.92,        8.60
        22,        15,      445.38,      136.29,        1.07,      183.71,        4.89,           0,           0,       49.68,       54.09,           0,           0,           0,        1.79,       14.21,        0.17,           0,           0,        4.89,      146.26,       10.56,       50.16,        0.66
        22,        16,     4062.14,     1543.62,      146.16,     1398.08,       16.90,        0.46,           0,      394.52,      414.67,           0,           0,           0,       32.42,       98.99,       21.87,           0,           0,       17.37,     1775.44,      235.85,      410.39,       16.90
        22,        17,     3639.30,     1274.83,      108.75,     1469.90,        5.87,        0.45,           0,      318.47,      340.88,           0,           0,           0,       26.54,       78.51,       19.32,           0,           0,        6.32,     1478.25,      205.57,      329.67,       11.89
        22,        18,       72.68,       20.33,       16.61,       21.68,           0,           0,           0,        5.84,        8.35,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,       21.03,        0.79,        5.92,        0.08
        22,        19,      204.81,       60.15,           0,       44.00,        4.74,        0.20,           0,       37.94,       27.80,           0,           0,           0,       11.35,       14.68,        5.17,           0,           0,        4.94,       67.93,        9.06,       38.24,        0.39
        22,        20,    20031.12,     7823.39,      355.94,     4251.98,       94.92,       58.77,           0,     2047.45,     1909.42,           0,           0,           0,      647.82,     1626.00,     1266.72,           0,           0,      153.66,     9396.49,     1598.51,     2196.83,      152.82
        22,        21,   100268.82,    27934.13,     1860.82,    37118.84,      251.36,      161.41,     4210.00,     6710.11,     9187.74,           0,           0,           0,     2181.71,     7188.09,     3573.23,           0,           0,      412.58,    32910.61,     5003.23,     7457.34,      752.77
        22,        22,   578999.14,    53556.42,    50804.03,   262130.85,    24853.88,    25621.85,           0,    29235.32,    77400.05,           0,           0,           0,    17446.46,    28455.58,     9563.25,           0,           0,    50475.31,    63421.24,     9876.54,    31910.39,     2679.80
        22,        23,     1012.19,      296.82,        1.63,      318.65,       58.65,           0,           0,       59.65,       76.09,           0,           0,           0,       33.78,      110.45,       56.79,           0,           0,       58.65,      387.50,       90.93,       62.38,        2.74
        22,        24,        0.80,        0.04,           0,        0.67,           0,           0,           0,        0.04,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,        0.04,           0
        22,        25,     1670.41,       89.58,       63.39,      943.26,           0,           0,           0,       93.99,      176.07,           0,           0,           0,       75.41,      171.32,       58.61,           0,           0,           0,       99.09,        9.84,       96.87,        3.02
        22,        26,        1.37,           0,           0,        1.18,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,        0.13,        0.01,           0,           0,           0,           0,           0,           0,           0
        22,        27,     4892.67,           0,           0,           0,           0,           0,           0,           0,           0,     3218.95,           0,           0,           0,           0,           0,      734.69,      939.35,           0,           0,           0,           0,           0
        23,         1,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        23,         2,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        23,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        23,         4,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        23,         5,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        23,         6,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        23,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        23,         8,        0.16,        0.16,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.18,           0,           0,           0
        23,         9,       13.61,       11.17,        0.46,        1.97,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,       12.31,        1.23,           0,           0
        23,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        23,        11,       30.12,       18.82,        0.69,       10.60,           0,           0,           0,        0.02,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,           0,       21.09,        2.31,        0.02,           0
        23,        12,      158.99,       53.03,       16.40,       87.87,        0.19,           0,           0,        0.16,        1.63,           0,           0,           0,           0,        0.06,           0,           0,           0,        0.19,       59.74,        6.84,        0.16,           0
        23,        13,       42.15,       17.25,        1.86,       19.89,           0,           0,        3.00,        0.02,        0.19,           0,           0,           0,           0,           0,           0,           0,           0,           0,       20.51,        3.28,        0.02,           0
        23,        14,      196.41,       64.13,       34.22,       96.43,        0.07,           0,           0,        0.09,        1.71,           0,           0,           0,           0,        0.05,           0,           0,           0,        0.07,       71.89,        7.75,        0.09,           0
        23,        15,       23.83,        3.89,        0.53,       16.23,        1.12,           0,           0,        0.41,        1.21,           0,           0,           0,        0.07,        0.40,           0,           0,           0,        1.12,        4.10,        0.29,        0.41,           0
        23,        16,      194.30,       31.30,       49.86,       97.43,        2.74,           0,           0,        3.04,        8.20,           0,           0,           0,        0.29,        1.84,        0.04,           0,           0,        2.74,       35.30,        4.24,        3.05,           0
        23,        17,      161.68,       23.72,       40.81,       89.44,        0.68,           0,           0,        1.22,        5.23,           0,           0,           0,        0.09,        0.87,           0,           0,           0,        0.68,       26.89,        3.25,        1.22,           0
        23,        18,        1.25,        0.51,        0.31,        0.40,           0,           0,           0,        0.01,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.52,        0.01,        0.01,           0
        23,        19,       14.65,        2.34,           0,        5.46,        1.06,        1.85,           0,        0.64,        0.75,           0,           0,           0,        0.83,        1.27,        0.47,           0,           0,        2.91,        2.63,        0.38,        0.64,           0
        23,        20,      350.70,       67.12,       60.96,      133.74,       10.86,        9.98,           0,       12.82,       17.78,           0,           0,           0,       12.32,       18.49,        7.08,           0,           0,       20.83,       79.51,       12.86,       13.07,        0.24
        23,        21,      844.60,      191.36,       97.33,      413.22,        2.92,       18.27,       11.00,       27.95,       30.56,           0,           0,           0,       21.27,       17.82,       13.39,           0,           0,       21.19,      224.37,       33.48,       30.27,        2.33
        23,        22,     2101.90,      355.38,      222.06,      808.34,       18.19,      299.43,           0,       59.87,       96.37,           0,           0,           0,       44.63,      136.65,       61.02,           0,           0,      317.62,      429.77,       74.72,       63.39,        3.48
        23,        23,     2861.69,      199.40,       53.49,     1768.15,      284.51,           0,           0,       54.79,      189.77,           0,           0,           0,      106.83,      161.47,       43.18,           0,           0,      284.51,      261.45,       62.12,       58.05,        3.23
        23,        24,        0.12,        0.06,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.06,           0,           0,           0
        23,        25,       50.42,        1.11,       12.85,       25.06,           0,           0,           0,        0.86,        2.27,           0,           0,           0,        1.93,        5.00,        1.33,           0,           0,           0,        1.21,        0.10,        0.86,           0
        23,        26,        2.30,           0,           0,        2.07,           0,           0,           0,           0,        0.08,           0,           0,           0,        0.06,        0.09,           0,           0,           0,           0,           0,           0,           0,           0
        23,        27,       42.61,           0,           0,           0,           0,           0,           0,           0,           0,       32.11,           0,           0,           0,           0,           0,        4.15,        6.36,           0,           0,           0,           0,           0
        24,         1,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0
        24,         2,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        24,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        24,         4,        0.04,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,           0,           0,           0
        24,         5,        0.12,        0.06,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.06,           0,           0,           0
        24,         6,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        24,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        24,         8,        0.31,        0.14,           0,        0.17,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.14,           0,           0,           0
        24,         9,        0.93,        0.45,           0,        0.48,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.45,           0,           0,           0
        24,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        24,        11,        1.78,        0.91,        0.02,        0.85,           0,           0,           0,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.00,        0.09,        0.01,           0
        24,        12,       12.13,        5.34,        0.05,        6.29,        0.01,        0.05,           0,        0.10,        0.18,           0,           0,           0,        0.02,        0.08,        0.01,           0,           0,        0.06,        5.97,        0.65,        0.10,           0
        24,        13,        4.10,        1.57,        0.05,        2.44,           0,           0,           0,        0.01,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.77,        0.23,        0.01,           0
        24,        14,       16.64,        6.35,        0.10,        9.52,           0,        0.13,           0,        0.11,        0.26,           0,           0,           0,        0.03,        0.13,        0.02,           0,           0,        0.13,        7.06,        0.73,        0.12,        0.01
        24,        15,        2.59,        0.64,           0,        1.36,        0.09,        0.08,           0,        0.02,        0.09,           0,           0,           0,        0.01,        0.29,        0.01,           0,           0,        0.17,        0.70,        0.06,        0.02,           0
        24,        16,       30.97,        8.79,        1.15,       15.56,        0.45,        0.78,           0,        0.47,        1.20,           0,           0,           0,        0.31,        1.95,        0.31,           0,           0,        1.23,       10.20,        1.42,        0.47,           0
        24,        17,       33.67,        7.41,        0.87,       20.66,        0.22,        0.69,           0,        0.41,        1.25,           0,           0,           0,        0.28,        1.70,        0.17,           0,           0,        0.91,        8.65,        1.26,        0.41,           0
        24,        18,        0.17,        0.05,        0.02,        0.08,           0,           0,           0,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,        0.01,           0
        24,        19,        0.76,        0.17,           0,        0.30,        0.03,        0.05,           0,           0,        0.01,           0,           0,           0,        0.03,        0.17,           0,           0,           0,        0.08,        0.18,        0.02,           0,           0
        24,        20,      168.33,       18.49,       23.07,       86.94,        9.25,        8.61,           0,        1.98,        8.02,           0,           0,           0,        4.35,        6.35,        1.40,           0,           0,       17.85,       22.56,        4.06,        2.06,        0.08
        24,        21,       16.77,        4.68,        0.25,        7.99,        0.06,        0.11,        1.00,        0.31,        0.62,           0,           0,           0,        0.44,        0.98,        0.33,           0,           0,        0.17,        5.43,        0.79,        0.34,        0.03
        24,        22,        1.14,        0.61,        0.03,        0.41,           0,        0.04,           0,        0.01,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,        0.65,        0.04,        0.01,           0
        24,        23,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        24,        24,        1.84,           0,           0,        1.59,           0,           0,           0,        0.01,        0.06,           0,           0,           0,        0.10,        0.07,        0.01,           0,           0,           0,           0,           0,        0.01,           0
        24,        25,        0.09,        0.01,        0.03,        0.04,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0
        24,        26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        24,        27,        1.25,           0,           0,           0,           0,           0,           0,           0,           0,        0.97,           0,           0,           0,           0,           0,        0.18,        0.10,           0,           0,           0,           0,           0
        25,         1,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        25,         2,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        25,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        25,         4,        0.03,        0.03,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.03,           0,           0,           0
        25,         5,        0.07,        0.07,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,           0,           0,           0
        25,         6,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        25,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        25,         8,        0.97,        0.96,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        1.00,        0.04,           0,           0
        25,         9,       18.29,       11.61,        0.05,        2.83,        0.01,           0,           0,        0.38,        3.44,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,       12.90,        1.25,        0.39,           0
        25,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        25,        11,       30.32,       20.57,        0.60,        6.15,           0,           0,           0,        1.08,        1.96,           0,           0,           0,           0,           0,           0,           0,           0,           0,       22.94,        2.44,        1.15,        0.06
        25,        12,      175.58,       72.44,        9.81,       71.71,        0.25,           0,           0,        7.08,       14.28,           0,           0,           0,           0,        0.17,           0,           0,           0,        0.25,       81.76,        9.41,        7.52,        0.39
        25,        13,       50.33,       24.44,        3.82,       15.82,           0,           0,           0,        1.76,        4.51,           0,           0,           0,           0,           0,           0,           0,           0,           0,       29.14,        4.79,        1.87,        0.09
        25,        14,      242.14,       85.86,       24.46,      102.58,        0.21,           0,           0,        8.51,       20.56,           0,           0,           0,           0,        0.27,           0,           0,           0,        0.21,       96.54,       10.78,        8.90,        0.39
        25,        15,       27.56,        4.51,        0.55,       14.81,        1.31,           0,           0,        2.02,        4.16,           0,           0,           0,           0,        0.24,           0,           0,           0,        1.31,        4.80,        0.33,        2.10,        0.08
        25,        16,      262.74,       44.62,       51.67,      116.82,        4.52,        0.14,           0,       14.69,       28.33,           0,           0,           0,        0.54,        1.55,        0.08,           0,           0,        4.66,       50.49,        6.01,       15.62,        0.97
        25,        17,      236.52,       37.15,       39.71,      121.22,        2.05,        0.15,           0,       11.53,       22.99,           0,           0,           0,        0.44,        1.43,        0.07,           0,           0,        2.20,       42.44,        5.32,       12.17,        0.65
        25,        18,        2.57,        0.69,        0.69,        0.49,           0,           0,           0,        0.22,        0.48,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.72,        0.03,        0.23,        0.01
        25,        19,       11.43,        1.67,           0,        4.15,        1.56,        0.09,           0,        1.48,        2.19,           0,           0,           0,        0.16,        0.22,           0,           0,           0,        1.65,        1.84,        0.24,        1.51,        0.04
        25,        20,      756.51,      136.48,       73.93,      216.08,       53.53,       10.70,           0,       79.47,      114.36,           0,           0,           0,       20.85,       36.41,       15.54,           0,           0,       64.23,      162.57,       26.57,       85.68,        6.25
        25,        21,     2536.85,      447.85,      152.32,     1101.40,       59.09,       43.15,        4.00,      183.07,      292.00,           0,           0,           0,       71.05,      128.10,       56.34,           0,           0,      102.23,      525.84,       78.89,      203.32,       20.21
        25,        22,     2962.65,      448.27,      265.23,     1159.08,      226.01,      304.75,           0,       85.73,      168.87,           0,           0,           0,       72.95,      172.85,       59.48,           0,           0,      530.77,      532.04,       84.20,       91.78,        6.22
        25,        23,       30.37,        7.87,        0.02,       10.48,        2.89,           0,           0,        0.79,        1.62,           0,           0,           0,        1.35,        4.09,        1.26,           0,           0,        2.89,       10.27,        2.40,        0.83,        0.04
        25,        24,        0.06,        0.01,           0,        0.04,           0,           0,           0,           0,        0.01,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.01,           0,           0,           0
        25,        25,     2555.45,       18.15,      125.53,     1396.73,           0,           0,           0,      152.93,      730.99,           0,           0,           0,       56.78,       62.86,       11.49,           0,           0,           0,       20.40,        2.24,      165.95,       13.01
        25,        26,        0.11,           0,           0,        0.08,           0,           0,           0,           0,        0.01,           0,           0,           0,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0
        25,        27,       53.26,           0,           0,           0,           0,           0,           0,           0,           0,       35.59,           0,           0,           0,           0,           0,       10.79,        6.87,           0,           0,           0,           0,           0
        26,         1,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,         2,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,         4,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,         5,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,         6,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,         7,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,         8,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,         9,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,        10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,        11,        0.05,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,           0
        26,        12,        0.22,        0.07,        0.01,        0.14,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.07,           0,           0,           0
        26,        13,        0.02,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0
        26,        14,        0.32,        0.08,        0.03,        0.21,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.09,           0,           0,           0
        26,        15,        0.04,           0,           0,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,        16,        0.85,        0.02,        0.21,        0.58,        0.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.04,        0.02,           0,           0,           0
        26,        17,        0.67,        0.02,        0.11,        0.54,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0
        26,        18,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,        19,        0.02,           0,           0,           0,        0.02,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.02,           0,           0,           0,           0
        26,        20,        1.04,        0.02,        0.16,        0.59,        0.26,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.26,        0.02,           0,           0,           0
        26,        21,        2.94,        0.19,        0.21,        2.46,        0.04,           0,           0,        0.01,        0.02,           0,           0,           0,           0,        0.01,           0,           0,           0,        0.04,        0.20,        0.01,        0.01,           0
        26,        22,        4.84,        0.52,        0.28,        2.45,        0.33,        1.11,           0,           0,        0.03,           0,           0,           0,           0,        0.11,        0.01,           0,           0,        1.44,        0.57,        0.04,           0,           0
        26,        23,        1.91,        0.17,           0,        1.29,        0.28,           0,           0,           0,        0.06,           0,           0,           0,        0.03,        0.08,           0,           0,           0,        0.28,        0.22,        0.05,           0,           0
        26,        24,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,        25,        0.22,           0,        0.08,        0.11,           0,           0,           0,           0,        0.01,           0,           0,           0,        0.01,        0.01,           0,           0,           0,           0,           0,           0,           0,           0
        26,        26,        0.06,           0,           0,        0.06,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        26,        27,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,        0.05,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        27,         1,    16287.92,           0,           0,           0,           0,           0,           0,           0,           0,           0,    14099.87,           0,           0,           0,           0,     1267.45,      920.25,           0,           0,           0,           0,           0
        27,         2,      702.04,           0,           0,           0,           0,           0,           0,           0,           0,           0,      526.12,           0,           0,           0,           0,      104.36,       71.56,           0,           0,           0,           0,           0
        27,         3,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        27,         4,     9661.10,           0,           0,           0,           0,           0,           0,           0,           0,           0,     6780.69,           0,           0,           0,           0,     1222.39,     1657.82,           0,           0,           0,           0,           0
        27,         5,    10830.44,           0,           0,           0,           0,           0,           0,           0,           0,           0,     8157.00,           0,           0,           0,           0,     1120.42,     1553.95,           0,           0,           0,           0,           0
        27,         6,       10.68,           0,           0,           0,           0,           0,           0,           0,           0,           0,        7.82,           0,           0,           0,           0,        2.12,        0.74,           0,           0,           0,           0,           0
        27,         7,        0.10,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.10,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0
        27,         8,    12511.59,           0,           0,           0,           0,           0,           0,           0,           0,           0,    10588.53,           0,           0,           0,           0,      785.86,     1138.52,           0,           0,           0,           0,           0
        27,         9,     8243.63,           0,           0,           0,           0,           0,           0,           0,           0,           0,     7063.08,           0,           0,           0,           0,      458.05,      723.35,           0,           0,           0,           0,           0
        27,        10,        1.13,           0,           0,           0,           0,           0,           0,           0,           0,           0,        0.89,           0,           0,           0,           0,        0.09,        0.15,           0,           0,           0,           0,           0
