SERIALNO,PUMA,SPORDER,ESR,HINCP,NP,WGTP,state
2021HU0647701,35009,6,0,135000,7,25,49
2021HU0647701,35009,7,0,135000,7,25,49
2021HU0647843,35009,1,1,168600,3,14,49
2021HU0647843,35009,2,1,168600,3,14,49
2021HU0647843,35009,3,1,168600,3,14,49
2021HU0647966,49003,1,1,57300,2,28,49
2021HU0647966,49003,2,3,57300,2,28,49
2021HU0648010,35017,1,1,81100,2,23,49
2021HU0648010,35017,2,1,81100,2,23,49
2021HU0648101,05000,1,6,587200,2,15,49
2021HU0648101,05000,2,1,587200,2,15,49
2021HU0648421,49004,1,1,181000,4,31,49
2021HU0648421,49004,2,1,181000,4,31,49
2021HU0648421,49004,3,1,181000,4,31,49
2021HU0648421,49004,4,0,181000,4,31,49
2021HU0648724,57001,1,1,96000,4,11,49
2021HU0648724,57001,2,1,96000,4,11,49
2021HU0648724,57001,3,0,96000,4,11,49
2021HU0648724,57001,4,0,96000,4,11,49
2021HU0649095,03000,1,2,91600,2,3,49
2021HU0649095,03000,2,1,91600,2,3,49
2021HU0649225,49002,1,1,39000,2,13,49
2021HU0649225,49002,2,0,39000,2,13,49
2021HU0649264,35013,1,6,118000,4,19,49
2021HU0649264,35013,2,6,118000,4,19,49
2021HU0649264,35013,3,1,118000,4,19,49
2021HU0649264,35013,4,1,118000,4,19,49
2021HU0649554,53000,1,1,82700,2,16,49
2021HU0649554,53000,2,6,82700,2,16,49
2021HU0649672,49003,1,6,176830,2,11,49
2021HU0649672,49003,2,6,176830,2,11,49
2021HU0649716,11003,1,1,165000,2,54,49
2021HU0649716,11003,2,1,165000,2,54,49
2021HU0649740,03000,1,1,110200,4,64,49
2021HU0649740,03000,2,1,110200,4,64,49
2021HU0649740,03000,3,1,110200,4,64,49
2021HU0649740,03000,4,1,110200,4,64,49
2021HU0649929,53000,1,6,128800,2,19,49
2021HU0649929,53000,2,1,128800,2,19,49
2021HU0650042,35009,1,1,138000,5,21,49
2021HU0650042,35009,2,1,138000,5,21,49
2021HU0650042,35009,3,0,138000,5,21,49
2021HU0650042,35009,4,0,138000,5,21,49
2021HU0650042,35009,5,0,138000,5,21,49
2021HU0650054,49002,1,1,75000,4,38,49
2021HU0650054,49002,2,6,75000,4,38,49
2021HU0650054,49002,3,0,75000,4,38,49
2021HU0650054,49002,4,0,75000,4,38,49
2021HU0650062,35012,1,1,30000,1,29,49
2021HU0650235,49001,1,1,199000,6,40,49
2021HU0650235,49001,2,3,199000,6,40,49
2021HU0650235,49001,3,0,199000,6,40,49
2021HU0650235,49001,4,0,199000,6,40,49
2021HU0650235,49001,5,1,199000,6,40,49
2021HU0650235,49001,6,6,199000,6,40,49
2021HU0650416,35012,1,1,28000,1,10,49
2021HU0650440,35013,1,1,111100,5,45,49
2021HU0650440,35013,2,1,111100,5,45,49
2021HU0650440,35013,3,1,111100,5,45,49
2021HU0650440,35013,4,1,111100,5,45,49
2021HU0650440,35013,5,1,111100,5,45,49
2021HU0650486,13000,1,6,5200,1,28,49
2021HU0650548,49002,1,6,14780,1,10,49
2021HU0650639,49004,1,6,498000,6,37,49
2021HU0650639,49004,2,1,498000,6,37,49
2021HU0650639,49004,3,6,498000,6,37,49
2021HU0650639,49004,4,0,498000,6,37,49
2021HU0650639,49004,5,0,498000,6,37,49
2021HU0650639,49004,6,0,498000,6,37,49
2021HU0650689,49003,1,6,136770,2,5,49
2021HU0650689,49003,2,6,136770,2,5,49
2021HU0650951,49004,1,1,48100,3,36,49
2021HU0650951,49004,2,1,48100,3,36,49
2021HU0650951,49004,3,0,48100,3,36,49
2021HU0651241,11004,1,4,72000,4,20,49
2021HU0651241,11004,2,0,72000,4,20,49
2021HU0651241,11004,3,0,72000,4,20,49
2021HU0651241,11004,4,0,72000,4,20,49
2021HU0651306,57002,1,6,68000,4,26,49
2021HU0651306,57002,2,1,68000,4,26,49
2021HU0651306,57002,3,0,68000,4,26,49
2021HU0651306,57002,4,0,68000,4,26,49
2021HU0651880,53000,1,1,58000,2,135,49
2021HU0651880,53000,2,6,58000,2,135,49
2021HU0651978,13000,1,1,65000,4,53,49
2021HU0651978,13000,2,1,65000,4,53,49
2021HU0651978,13000,3,1,65000,4,53,49
2021HU0651978,13000,4,0,65000,4,53,49
2021HU0652027,49002,1,1,136040,3,21,49
2021HU0652027,49002,2,1,136040,3,21,49
2021HU0652027,49002,3,0,136040,3,21,49
2021HU0652341,35009,1,1,92000,2,36,49
2021HU0652341,35009,2,1,92000,2,36,49
2021HU0652355,05000,1,6,36400,2,17,49
2021HU0652355,05000,2,1,36400,2,17,49
2021HU0652510,53000,1,1,85600,2,20,49
2021HU0652510,53000,2,6,85600,2,20,49
2021HU0652710,35011,1,1,245000,5,5,49
2021HU0652710,35011,2,6,245000,5,5,49
2021HU0652710,35011,3,0,245000,5,5,49
2021HU0652710,35011,4,0,245000,5,5,49
2021HU0652710,35011,5,0,245000,5,5,49
2021HU0652788,35015,1,1,250300,7,13,49
2021HU0652788,35015,2,1,250300,7,13,49
2021HU0652788,35015,3,1,250300,7,13,49
2021HU0652788,35015,4,0,250300,7,13,49
2021HU0652788,35015,5,0,250300,7,13,49
2021HU0652788,35015,6,0,250300,7,13,49
2021HU0652788,35015,7,0,250300,7,13,49
2021HU0652978,35009,1,6,6000,1,14,49
2021HU0652992,35011,1,6,145000,2,11,49
2021HU0652992,35011,2,1,145000,2,11,49
2021HU0653382,49004,1,6,90000,4,12,49
2021HU0653382,49004,2,1,90000,4,12,49
2021HU0653382,49004,3,0,90000,4,12,49
2021HU0653382,49004,4,0,90000,4,12,49
2021HU0654097,35012,1,1,60000,1,38,49
2021HU0654110,35008,1,6,150000,6,12,49
2021HU0654110,35008,2,1,150000,6,12,49
2021HU0654110,35008,3,0,150000,6,12,49
2021HU0654110,35008,4,0,150000,6,12,49
2021HU0654110,35008,5,0,150000,6,12,49
2021HU0654110,35008,6,0,150000,6,12,49
2021HU0654163,49001,1,1,112800,5,4,49
2021HU0654163,49001,2,1,112800,5,4,49
2021HU0654163,49001,3,1,112800,5,4,49
2021HU0654163,49001,4,1,112800,5,4,49
2021HU0654163,49001,5,0,112800,5,4,49
2021HU0654291,49003,1,1,64500,2,16,49
2021HU0654291,49003,2,1,64500,2,16,49
2021HU0654506,05000,1,6,32800,6,12,49
2021HU0654506,05000,2,1,32800,6,12,49
2021HU0654506,05000,3,6,32800,6,12,49
2021HU0654506,05000,4,0,32800,6,12,49
2021HU0654506,05000,5,0,32800,6,12,49
2021HU0654506,05000,6,0,32800,6,12,49
2021HU0654530,53000,1,1,29000,1,88,49
2021HU0654543,49004,1,6,54200,2,18,49
2021HU0654543,49004,2,6,54200,2,18,49
2021HU0654556,35014,1,1,160000,3,43,49
2021HU0654556,35014,2,1,160000,3,43,49
2021HU0654556,35014,3,1,160000,3,43,49
2021HU0654590,35011,1,1,70000,1,54,49
2021HU0654733,13000,1,1,183450,4,23,49
2021HU0654733,13000,2,1,183450,4,23,49
2021HU0654733,13000,3,0,183450,4,23,49
2021HU0654733,13000,4,0,183450,4,23,49
2021HU0654832,05000,1,6,102000,2,1,49
2021HU0654832,05000,2,1,102000,2,1,49
2021HU0654873,49002,1,6,15000,1,13,49
2021HU0655008,35012,1,1,54000,2,73,49
2021HU0655008,35012,2,1,54000,2,73,49
2021HU0655300,57001,1,1,202000,3,29,49
2021HU0655300,57001,2,1,202000,3,29,49
2021HU0655300,57001,3,1,202000,3,29,49
2021HU0655679,49002,1,1,37000,1,12,49
2021HU0655858,49002,1,6,128600,5,10,49
2021HU0655858,49002,2,1,128600,5,10,49
2021HU0655858,49002,3,1,128600,5,10,49
2021HU0655858,49002,4,1,128600,5,10,49
2021HU0655858,49002,5,1,128600,5,10,49
2021HU0655987,57001,1,6,39800,1,21,49
2021HU0656289,57001,1,1,78400,8,19,49
2021HU0656289,57001,2,6,78400,8,19,49
2021HU0656289,57001,3,0,78400,8,19,49
2021HU0656289,57001,4,0,78400,8,19,49
2021HU0656289,57001,5,0,78400,8,19,49
2021HU0656289,57001,6,0,78400,8,19,49
2021HU0656289,57001,7,0,78400,8,19,49
2021HU0656289,57001,8,6,78400,8,19,49
2021HU0656307,53000,1,6,63300,2,34,49
2021HU0656307,53000,2,6,63300,2,34,49
2021HU0656638,35015,1,1,38000,1,22,49
2021HU0656671,53000,1,6,100000,2,24,49
2021HU0656671,53000,2,1,100000,2,24,49
2021HU0656729,21000,1,6,76900,2,11,49
2021HU0656729,21000,2,6,76900,2,11,49
2021HU0656777,49002,1,1,34000,5,9,49
2021HU0656777,49002,2,6,34000,5,9,49
2021HU0656777,49002,3,1,34000,5,9,49
2021HU0656777,49002,4,0,34000,5,9,49
2021HU0656777,49002,5,0,34000,5,9,49
2021HU0656966,57001,1,1,72000,1,8,49
2021HU0657001,49004,1,6,25200,1,7,49
2021HU0657447,11004,1,1,8900,6,64,49
2021HU0657447,11004,2,6,8900,6,64,49
2021HU0657447,11004,3,0,8900,6,64,49
2021HU0657447,11004,4,0,8900,6,64,49
2021HU0657447,11004,5,0,8900,6,64,49
2021HU0657447,11004,6,0,8900,6,64,49
2021HU0657529,49002,1,1,79500,4,17,49
2021HU0657529,49002,2,1,79500,4,17,49
2021HU0657529,49002,3,0,79500,4,17,49
2021HU0657529,49002,4,0,79500,4,17,49
2021HU0657628,49002,1,1,105000,2,11,49
2021HU0657628,49002,2,1,105000,2,11,49
2021HU0657632,11002,1,1,143800,2,22,49
2021HU0657632,11002,2,6,143800,2,22,49
2021HU0657656,13000,1,6,41300,1,3,49
2021HU0657876,05000,1,1,36000,1,12,49
2021HU0657919,49004,1,6,90000,7,11,49
2021HU0657919,49004,2,1,90000,7,11,49
2021HU0657919,49004,3,0,90000,7,11,49
2021HU0657919,49004,4,0,90000,7,11,49
2021HU0657919,49004,5,0,90000,7,11,49
2021HU0657919,49004,6,0,90000,7,11,49
2021HU0657919,49004,7,0,90000,7,11,49
2021HU0658015,57002,1,1,38400,2,12,49
2021HU0658015,57002,2,2,38400,2,12,49
2021HU0658022,53000,1,6,32120,1,21,49
2021HU0658239,35016,1,6,84000,2,43,49
2021HU0658239,35016,2,6,84000,2,43,49
2021HU0658243,11003,1,1,40100,2,19,49
2021HU0658243,11003,2,1,40100,2,19,49
2021HU0658430,35014,1,6,14740,1,11,49
2021HU0658848,13000,1,1,97900,6,3,49
2021HU0658848,13000,2,6,97900,6,3,49
2021HU0658848,13000,3,0,97900,6,3,49
2021HU0658848,13000,4,0,97900,6,3,49
2021HU0658848,13000,5,0,97900,6,3,49
2021HU0658848,13000,6,0,97900,6,3,49
2021HU0658874,49001,1,1,36200,3,20,49
2021HU0658874,49001,2,6,36200,3,20,49
2021HU0658874,49001,3,1,36200,3,20,49
2021HU0658885,35009,1,1,185600,2,12,49
2021HU0658885,35009,2,1,185600,2,12,49
2021HU0659120,35011,1,1,69500,3,11,49
2021HU0659120,35011,2,1,69500,3,11,49
2021HU0659120,35011,3,0,69500,3,11,49
2021HU0659391,03000,1,6,65700,1,3,49
2021HU0659493,21000,1,1,150000,4,47,49
2021HU0659493,21000,2,1,150000,4,47,49
2021HU0659493,21000,3,1,150000,4,47,49
2021HU0659493,21000,4,1,150000,4,47,49
2021HU0659592,21000,1,6,69700,2,7,49
2021HU0659592,21000,2,6,69700,2,7,49
2021HU0659608,35017,1,1,32000,1,15,49
2021HU0659800,05000,1,1,94000,2,27,49
2021HU0659800,05000,2,1,94000,2,27,49
2021HU0659892,35009,1,1,100000,2,58,49
2021HU0659892,35009,2,1,100000,2,58,49
2021HU0660146,35014,1,1,77100,3,14,49
2021HU0660146,35014,2,1,77100,3,14,49
2021HU0660146,35014,3,1,77100,3,14,49
2021HU0660180,35015,1,1,527300,4,16,49
2021HU0660180,35015,2,1,527300,4,16,49
2021HU0660180,35015,3,1,527300,4,16,49
2021HU0660180,35015,4,1,527300,4,16,49
2021HU0660397,21000,1,1,31500,1,28,49
2021HU0660460,35009,1,6,80600,2,13,49
2021HU0660460,35009,2,1,80600,2,13,49
2021HU0660625,11003,1,1,115000,6,35,49
2021HU0660625,11003,2,1,115000,6,35,49
2021HU0660625,11003,3,0,115000,6,35,49
2021HU0660625,11003,4,0,115000,6,35,49
2021HU0660625,11003,5,0,115000,6,35,49
2021HU0660625,11003,6,0,115000,6,35,49
2021HU0660742,35008,1,1,18600,1,24,49
2021HU0660955,11002,1,1,275000,2,21,49
2021HU0660955,11002,2,1,275000,2,21,49
2021HU0660965,49003,1,1,45600,2,12,49
2021HU0660965,49003,2,1,45600,2,12,49
2021HU0661032,49004,1,1,133850,4,10,49
2021HU0661032,49004,2,1,133850,4,10,49
2021HU0661032,49004,3,1,133850,4,10,49
2021HU0661032,49004,4,1,133850,4,10,49
2021HU0661046,13000,1,6,14400,2,4,49
2021HU0661046,13000,2,6,14400,2,4,49
2021HU0661059,03000,1,6,98000,1,13,49
2021HU0661062,35014,1,1,70000,1,19,49
2021HU0661133,05000,1,1,203600,5,11,49
2021HU0661133,05000,2,1,203600,5,11,49
2021HU0661133,05000,3,1,203600,5,11,49
2021HU0661133,05000,4,0,203600,5,11,49
2021HU0661133,05000,5,6,203600,5,11,49
2021HU0661177,11003,1,1,98000,6,22,49
2021HU0661177,11003,2,6,98000,6,22,49
2021HU0661177,11003,3,0,98000,6,22,49
2021HU0661177,11003,4,0,98000,6,22,49
2021HU0661177,11003,5,0,98000,6,22,49
2021HU0661177,11003,6,0,98000,6,22,49
2021HU0661539,35013,1,1,102000,4,12,49
2021HU0661539,35013,2,1,102000,4,12,49
2021HU0661539,35013,3,0,102000,4,12,49
2021HU0661539,35013,4,0,102000,4,12,49
2021HU0661557,35014,1,6,38200,3,35,49
2021HU0661557,35014,2,6,38200,3,35,49
2021HU0661557,35014,3,6,38200,3,35,49
2021HU0661718,57002,1,1,51900,2,14,49
2021HU0661718,57002,2,1,51900,2,14,49
2021HU0662066,21000,1,6,37100,1,3,49
2021HU0662179,05000,1,6,45700,2,6,49
2021HU0662179,05000,2,6,45700,2,6,49
2021HU0662189,35016,1,1,197000,3,40,49
2021HU0662189,35016,2,6,197000,3,40,49
2021HU0662189,35016,3,1,197000,3,40,49
2021HU0662194,05000,1,1,114500,4,20,49
2021HU0662194,05000,2,1,114500,4,20,49
2021HU0662194,05000,3,1,114500,4,20,49
2021HU0662194,05000,4,3,114500,4,20,49
2021HU0662594,49004,1,1,115010,5,14,49
2021HU0662594,49004,2,1,115010,5,14,49
2021HU0662594,49004,3,0,115010,5,14,49
2021HU0662594,49004,4,0,115010,5,14,49
2021HU0662594,49004,5,0,115010,5,14,49
2021HU0662704,11002,1,1,94900,2,16,49
2021HU0662704,11002,2,1,94900,2,16,49
2021HU0662793,57002,1,6,55000,1,11,49
2021HU0662800,05000,1,6,30000,5,16,49
2021HU0662800,05000,2,1,30000,5,16,49
2021HU0662800,05000,3,0,30000,5,16,49
2021HU0662800,05000,4,0,30000,5,16,49
2021HU0662800,05000,5,0,30000,5,16,49
2021HU0662854,57001,1,1,58200,3,13,49
2021HU0662854,57001,2,1,58200,3,13,49
2021HU0662854,57001,3,3,58200,3,13,49
2021HU0662988,05000,1,1,81100,4,4,49
2021HU0662988,05000,2,6,81100,4,4,49
2021HU0662988,05000,3,3,81100,4,4,49
2021HU0662988,05000,4,0,81100,4,4,49
2021HU0663002,57002,1,1,55000,2,20,49
2021HU0663002,57002,2,1,55000,2,20,49
2021HU0663054,49001,1,1,73000,3,11,49
2021HU0663054,49001,2,1,73000,3,11,49
2021HU0663054,49001,3,0,73000,3,11,49
2021HU0663172,49002,1,1,62000,4,16,49
2021HU0663172,49002,2,1,62000,4,16,49
2021HU0663172,49002,3,0,62000,4,16,49
2021HU0663172,49002,4,0,62000,4,16,49
2021HU0663174,11002,1,6,57000,1,21,49
2021HU0663200,49002,1,6,74400,2,32,49
2021HU0663200,49002,2,6,74400,2,32,49
2021HU0663424,35015,1,1,109000,4,15,49
2021HU0663424,35015,2,6,109000,4,15,49
2021HU0663424,35015,3,6,109000,4,15,49
2021HU0663424,35015,4,6,109000,4,15,49
2021HU0663439,35011,1,1,44000,1,29,49
2021HU0663470,35013,1,6,91700,1,10,49
2021HU0664023,35008,1,1,100000,6,15,49
2021HU0664023,35008,2,6,100000,6,15,49
2021HU0664023,35008,3,0,100000,6,15,49
2021HU0664023,35008,4,0,100000,6,15,49
2021HU0664023,35008,5,0,100000,6,15,49
2021HU0664023,35008,6,0,100000,6,15,49
2021HU0664143,35014,1,1,52500,3,16,49
2021HU0664143,35014,2,6,52500,3,16,49
2021HU0664143,35014,3,0,52500,3,16,49
2021HU0664239,35009,1,1,42000,1,78,49
2021HU0664416,21000,1,6,73600,3,3,49
2021HU0664416,21000,2,6,73600,3,3,49
2021HU0664416,21000,3,1,73600,3,3,49
2021HU0664437,35015,1,6,143200,4,20,49
2021HU0664437,35015,2,1,143200,4,20,49
2021HU0664437,35015,3,1,143200,4,20,49
2021HU0664437,35015,4,0,143200,4,20,49
2021HU0664573,49004,1,1,105140,5,20,49
2021HU0664573,49004,2,1,105140,5,20,49
2021HU0664573,49004,3,0,105140,5,20,49
2021HU0664573,49004,4,0,105140,5,20,49
2021HU0664573,49004,5,0,105140,5,20,49
2021HU0664720,35013,1,1,64000,2,42,49
2021HU0664720,35013,2,6,64000,2,42,49
2021HU0664789,49002,1,1,106000,2,17,49
2021HU0664789,49002,2,1,106000,2,17,49
2021HU0664815,57002,1,1,75230,2,11,49
2021HU0664815,57002,2,6,75230,2,11,49
2021HU0665017,35013,1,1,70000,2,39,49
2021HU0665017,35013,2,6,70000,2,39,49
2021HU0665082,35015,1,1,99700,4,32,49
2021HU0665082,35015,2,1,99700,4,32,49
2021HU0665082,35015,3,0,99700,4,32,49
2021HU0665082,35015,4,0,99700,4,32,49
2021HU0665108,53000,1,6,6500,1,74,49
2021HU0665259,35016,1,1,47680,2,11,49
2021HU0665259,35016,2,0,47680,2,11,49
2021HU0665338,05000,1,1,177480,3,5,49
2021HU0665338,05000,2,6,177480,3,5,49
2021HU0665338,05000,3,6,177480,3,5,49
2021HU0665472,53000,1,6,85000,5,44,49
2021HU0665472,53000,2,1,85000,5,44,49
2021HU0665472,53000,3,0,85000,5,44,49
2021HU0665472,53000,4,0,85000,5,44,49
2021HU0665472,53000,5,0,85000,5,44,49
2021HU0665581,57001,1,1,155100,2,5,49
2021HU0665581,57001,2,1,155100,2,5,49
2021HU0665623,21000,1,6,12200,1,4,49
2021HU0665832,49001,1,1,76500,4,19,49
2021HU0665832,49001,2,1,76500,4,19,49
2021HU0665832,49001,3,0,76500,4,19,49
2021HU0665832,49001,4,0,76500,4,19,49
2021HU0665918,53000,1,1,70600,3,40,49
2021HU0665918,53000,2,1,70600,3,40,49
2021HU0665918,53000,3,1,70600,3,40,49
2021HU0665941,11003,1,1,75100,2,14,49
2021HU0665941,11003,2,1,75100,2,14,49
2021HU0666002,13000,1,1,50000,2,10,49
2021HU0666002,13000,2,1,50000,2,10,49
2021HU0666064,49004,1,1,84000,3,12,49
2021HU0666064,49004,2,1,84000,3,12,49
2021HU0666064,49004,3,0,84000,3,12,49
2021HU0666110,49001,1,1,45000,2,11,49
2021HU0666110,49001,2,1,45000,2,11,49
2021HU0666149,21000,1,1,58000,2,7,49
2021HU0666149,21000,2,6,58000,2,7,49
2021HU0666168,57002,1,1,86400,2,12,49
2021HU0666168,57002,2,1,86400,2,12,49
2021HU0666176,11003,1,1,105000,1,15,49
2021HU0666226,35009,1,1,282600,3,23,49
2021HU0666226,35009,2,1,282600,3,23,49
2021HU0666226,35009,3,6,282600,3,23,49
2021HU0666252,35009,1,1,95000,2,24,49
2021HU0666252,35009,2,1,95000,2,24,49
2021HU0666292,35016,1,1,60000,2,37,49
2021HU0666292,35016,2,1,60000,2,37,49
2021HU0666329,53000,1,1,8000,1,18,49
2021HU0666481,35012,1,3,13050,1,13,49
2021HU0666574,11004,1,6,32000,1,16,49
2021HU0666695,11003,1,1,85600,5,74,49
2021HU0666695,11003,2,1,85600,5,74,49
2021HU0666695,11003,3,0,85600,5,74,49
2021HU0666695,11003,4,0,85600,5,74,49
2021HU0666695,11003,5,0,85600,5,74,49
2021HU0666776,35008,1,1,14000,3,28,49
2021HU0666776,35008,2,6,14000,3,28,49
2021HU0666776,35008,3,0,14000,3,28,49
2021HU0666786,35012,1,1,61000,2,11,49
2021HU0666786,35012,2,1,61000,2,11,49
2021HU0666898,35008,1,6,56000,1,13,49
2021HU0666967,05000,1,1,101000,4,5,49
2021HU0666967,05000,2,1,101000,4,5,49
2021HU0666967,05000,3,0,101000,4,5,49
2021HU0666967,05000,4,1,101000,4,5,49
2021HU0667210,49004,1,1,249000,7,13,49
2021HU0667210,49004,2,6,249000,7,13,49
2021HU0667210,49004,3,0,249000,7,13,49
2021HU0667210,49004,4,0,249000,7,13,49
2021HU0667210,49004,5,0,249000,7,13,49
2021HU0667210,49004,6,6,249000,7,13,49
2021HU0667210,49004,7,6,249000,7,13,49
2021HU0667439,57001,1,1,55000,1,18,49
2021HU0667511,03000,1,1,105000,4,7,49
2021HU0667511,03000,2,0,105000,4,7,49
2021HU0667511,03000,3,0,105000,4,7,49
2021HU0667511,03000,4,1,105000,4,7,49
2021HU0667548,53000,1,6,28200,2,41,49
2021HU0667548,53000,2,6,28200,2,41,49
2021HU0667603,35013,1,1,36000,2,15,49
2021HU0667603,35013,2,1,36000,2,15,49
2021HU0667709,21000,1,3,71600,6,42,49
2021HU0667709,21000,2,6,71600,6,42,49
2021HU0667709,21000,3,1,71600,6,42,49
2021HU0667709,21000,4,1,71600,6,42,49
2021HU0667709,21000,5,0,71600,6,42,49
2021HU0667709,21000,6,0,71600,6,42,49
2021HU0667782,35016,1,1,100000,1,18,49
2021HU0667836,49004,1,6,131080,2,10,49
2021HU0667836,49004,2,6,131080,2,10,49
2021HU0667920,49003,1,1,70000,2,34,49
2021HU0667920,49003,2,1,70000,2,34,49
2021HU0668068,35012,1,1,64000,2,16,49
2021HU0668068,35012,2,1,64000,2,16,49
2021HU0668089,35015,1,6,44900,1,12,49
2021HU0668123,35015,1,6,21700,1,18,49
2021HU0668181,49004,1,6,145000,3,11,49
2021HU0668181,49004,2,1,145000,3,11,49
2021HU0668181,49004,3,1,145000,3,11,49
2021HU0668347,35009,1,1,184000,2,12,49
2021HU0668347,35009,2,6,184000,2,12,49
2021HU0668403,49002,1,1,99000,4,7,49
2021HU0668403,49002,2,6,99000,4,7,49
2021HU0668403,49002,3,1,99000,4,7,49
2021HU0668403,49002,4,0,99000,4,7,49
2021HU0668571,35008,1,1,9800,4,15,49
2021HU0668571,35008,2,0,9800,4,15,49
2021HU0668571,35008,3,0,9800,4,15,49
2021HU0668571,35008,4,0,9800,4,15,49
2021HU0668638,57002,1,1,135000,2,10,49
2021HU0668638,57002,2,1,135000,2,10,49
2021HU0668880,05000,1,6,1400,2,56,49
2021HU0668880,05000,2,0,1400,2,56,49
2021HU0668932,21000,1,6,110800,2,8,49
2021HU0668932,21000,2,1,110800,2,8,49
2021HU0669004,57002,1,2,26800,1,18,49
2021HU0669103,21000,1,6,1400,1,10,49
2021HU0669112,57002,1,6,38100,2,4,49
2021HU0669112,57002,2,6,38100,2,4,49
2021HU0669153,35014,1,1,80000,7,11,49
2021HU0669153,35014,2,6,80000,7,11,49
2021HU0669153,35014,3,0,80000,7,11,49
2021HU0669153,35014,4,0,80000,7,11,49
2021HU0669153,35014,5,0,80000,7,11,49
2021HU0669153,35014,6,0,80000,7,11,49
2021HU0669153,35014,7,0,80000,7,11,49
2021HU0669456,35017,1,1,111000,3,16,49
2021HU0669456,35017,2,1,111000,3,16,49
2021HU0669456,35017,3,0,111000,3,16,49
2021HU0669535,53000,1,1,97200,5,69,49
2021HU0669535,53000,2,1,97200,5,69,49
2021HU0669535,53000,3,6,97200,5,69,49
2021HU0669535,53000,4,1,97200,5,69,49
2021HU0669535,53000,5,0,97200,5,69,49
2021HU0669647,49002,1,1,60000,1,15,49
2021HU0669670,21000,1,6,123000,2,13,49
2021HU0669670,21000,2,1,123000,2,13,49
2021HU0669730,35011,1,6,73500,2,11,49
2021HU0669730,35011,2,6,73500,2,11,49
2021HU0669738,49004,1,6,586620,6,13,49
2021HU0669738,49004,2,1,586620,6,13,49
2021HU0669738,49004,3,6,586620,6,13,49
2021HU0669738,49004,4,1,586620,6,13,49
2021HU0669738,49004,5,0,586620,6,13,49
2021HU0669738,49004,6,1,586620,6,13,49
2021HU0669863,05000,1,1,100000,5,22,49
2021HU0669863,05000,2,1,100000,5,22,49
2021HU0669863,05000,3,0,100000,5,22,49
2021HU0669863,05000,4,0,100000,5,22,49
2021HU0669863,05000,5,0,100000,5,22,49
2021HU0670175,05000,1,1,110300,3,10,49
2021HU0670175,05000,2,2,110300,3,10,49
2021HU0670175,05000,3,6,110300,3,10,49
2021HU0670300,35009,1,6,141600,2,24,49
2021HU0670300,35009,2,6,141600,2,24,49
2021HU0670807,53000,1,6,78400,2,4,49
2021HU0670807,53000,2,6,78400,2,4,49
2021HU0671232,11004,1,1,60000,1,74,49
2021HU0671398,35012,1,1,21900,1,32,49
2021HU0671478,49004,1,6,168400,2,13,49
2021HU0671478,49004,2,6,168400,2,13,49
2021HU0671486,49004,1,1,15000,1,13,49
2021HU0671791,49004,1,6,168500,2,14,49
2021HU0671791,49004,2,1,168500,2,14,49
2021HU0671848,35013,1,1,344500,5,13,49
2021HU0671848,35013,2,1,344500,5,13,49
2021HU0671848,35013,3,1,344500,5,13,49
2021HU0671848,35013,4,1,344500,5,13,49
2021HU0671848,35013,5,6,344500,5,13,49
2021HU0671871,35014,1,1,102000,2,17,49
2021HU0671871,35014,2,1,102000,2,17,49
2021HU0671998,35013,1,1,50000,1,12,49
2021HU0672068,35013,1,6,57700,2,10,49
2021HU0672068,35013,2,1,57700,2,10,49
2021HU0672209,35012,1,1,70000,2,14,49
2021HU0672209,35012,2,1,70000,2,14,49
2021HU0672334,35013,1,1,128310,4,18,49
2021HU0672334,35013,2,1,128310,4,18,49
2021HU0672334,35013,3,3,128310,4,18,49
2021HU0672334,35013,4,0,128310,4,18,49
2021HU0672348,53000,1,1,75350,4,23,49
2021HU0672348,53000,2,1,75350,4,23,49
2021HU0672348,53000,3,6,75350,4,23,49
2021HU0672348,53000,4,0,75350,4,23,49
2021HU0672372,35014,1,1,66000,5,46,49
2021HU0672372,35014,2,1,66000,5,46,49
2021HU0672372,35014,3,2,66000,5,46,49
2021HU0672372,35014,4,2,66000,5,46,49
2021HU0672372,35014,5,2,66000,5,46,49
2021HU0672391,03000,1,6,12000,1,14,49
2021HU0672493,05000,1,6,19500,1,2,49
2021HU0672776,57002,1,6,58000,2,12,49
2021HU0672776,57002,2,6,58000,2,12,49
2021HU0672816,21000,1,1,49400,2,48,49
2021HU0672816,21000,2,6,49400,2,48,49
2021HU0672890,03000,1,1,42600,2,10,49
2021HU0672890,03000,2,6,42600,2,10,49
2021HU0672996,21000,1,6,16000,2,5,49
2021HU0672996,21000,2,3,16000,2,5,49
2021HU0673083,53000,1,1,46120,2,73,49
2021HU0673083,53000,2,6,46120,2,73,49
2021HU0673213,35013,1,1,72000,1,13,49
2021HU0673349,11002,1,6,64800,3,24,49
2021HU0673349,11002,2,6,64800,3,24,49
2021HU0673349,11002,3,6,64800,3,24,49
2021HU0673447,57001,1,2,118900,3,38,49
2021HU0673447,57001,2,1,118900,3,38,49
2021HU0673447,57001,3,0,118900,3,38,49
2021HU0673765,49001,1,1,53500,6,21,49
2021HU0673765,49001,2,1,53500,6,21,49
2021HU0673765,49001,3,0,53500,6,21,49
2021HU0673765,49001,4,0,53500,6,21,49
2021HU0673765,49001,5,0,53500,6,21,49
2021HU0673765,49001,6,0,53500,6,21,49
