TAZID,CO_TAZID,CO_FIPS,SUBAREAID,AREATYPE,TOTAL_P,TOTAL_A,TOTPER_P,TOTPER_A,TOTEXT_P,TOTEXT_A,HBW_P,HBW_A,HBSHP_P,HBSHP_A,HBOTH_P,HBOTH_A,HBSCHPR_P,HBSCHPR_A,HBSCHSC_P,HBSCHSC_A,NHBW_P,NHBW_A,NHBNW_P,NHBNW_A,HBC_P,HBC_A,TTUNIQUE_P,TTUNIQUE_A,IX_P,IX_A,XI_P,XI_A
453,570300,57,1,3,5277.5,4994.1,4595.9,4298.8,56.4,62.0,637.9,601.0,353.6,749.7,2024.7,1716.1,158.3,0.0,161.6,0.0,365.9,359.0,879.9,873.0,10.0,0.0,4.0,0.0,56.4,0.0,0.0,62.0
454,570301,57,1,3,2446.6,2130.6,2033.5,1712.8,30.0,27.4,322.2,535.9,181.4,30.2,1022.6,814.9,78.8,15.2,80.5,0.0,150.0,147.4,169.9,169.2,24.0,0.0,4.0,0.0,30.0,0.0,0.0,27.4
455,570302,57,1,3,7123.9,5766.2,6349.5,4980.5,91.4,79.4,958.9,557.8,528.9,409.1,3053.5,2745.5,240.0,0.0,244.8,0.0,402.5,395.9,875.0,872.3,35.0,0.0,11.0,0.0,91.4,0.0,0.0,79.4
456,570303,57,1,2,2000.1,845.7,1813.4,672.8,25.7,7.9,314.4,2.3,181.4,0.0,1018.3,564.2,88.2,0.0,90.0,0.0,29.5,29.3,77.5,77.0,12.0,0.0,2.0,0.0,25.7,0.0,0.0,7.9
457,570304,57,1,3,2445.5,2918.8,2065.8,2522.7,22.0,35.1,254.2,293.8,143.5,514.6,796.3,976.4,58.7,0.0,60.1,0.0,206.0,201.9,540.0,535.9,5.0,0.0,2.0,0.0,22.0,0.0,0.0,35.1
458,570305,57,1,2,2550.9,2481.0,2310.8,2253.8,29.8,15.6,375.2,173.1,211.9,0.0,1225.8,905.6,112.2,916.1,114.5,0.0,98.2,96.0,165.0,163.0,7.0,0.0,1.0,0.0,29.8,0.0,0.0,15.6
459,570306,57,1,3,6377.2,5754.7,5462.5,4829.6,65.7,64.7,781.8,663.2,439.0,541.0,2467.9,2275.7,190.3,0.0,194.3,0.0,436.3,428.1,928.9,921.5,19.0,0.0,5.0,0.0,65.7,0.0,0.0,64.7
460,570307,57,1,2,4713.6,4547.3,4304.2,4154.4,47.2,24.9,716.6,297.6,377.7,80.8,2127.4,1730.9,161.9,905.5,165.4,426.6,251.4,244.9,480.8,468.0,19.0,0.0,4.0,0.0,47.2,0.0,0.0,24.9
461,570308,57,1,2,2926.2,1355.0,2686.4,1128.0,33.9,10.4,491.8,8.6,258.3,0.0,1468.5,944.9,115.6,0.0,118.1,0.0,49.6,48.5,128.6,126.0,52.0,0.0,4.0,0.0,33.9,0.0,0.0,10.4
462,570309,57,1,2,3504.6,1737.4,3223.2,1473.5,42.4,14.9,604.3,14.3,322.6,0.0,1785.7,1241.2,133.5,0.0,136.3,0.0,63.3,61.8,158.4,156.2,14.0,0.0,5.0,0.0,42.4,0.0,0.0,14.9
463,570310,57,1,2,1150.7,677.8,966.4,497.9,13.4,5.6,181.6,15.9,96.1,0.0,539.2,416.6,40.9,0.0,41.8,0.0,18.9,18.7,46.9,46.7,1.0,0.0,0.0,0.0,13.4,0.0,0.0,5.6
464,570311,57,1,3,4709.9,2557.8,4358.1,2232.6,62.6,28.0,760.7,113.5,423.4,46.6,2403.0,1685.3,182.9,0.0,186.7,0.0,115.3,113.3,276.1,273.9,9.0,0.0,1.0,0.0,62.6,0.0,0.0,28.0
465,570312,57,1,3,7846.0,4450.6,7351.5,3996.3,106.6,51.4,1310.7,87.0,705.9,120.4,3935.5,2941.5,256.5,0.0,261.9,0.0,249.2,244.4,607.7,603.1,19.0,0.0,5.0,0.0,106.6,0.0,0.0,51.4
466,570313,57,1,2,3376.6,1759.5,3104.2,1504.1,38.1,13.6,568.6,34.1,298.0,73.5,1689.3,1129.8,132.4,0.0,135.2,0.0,72.4,70.7,200.3,195.9,7.0,0.0,1.0,0.0,38.1,0.0,0.0,13.6
467,570314,57,1,3,7948.9,3716.7,7485.7,3304.4,100.3,35.6,1384.3,40.7,794.5,12.0,4158.3,2727.2,290.6,0.0,296.7,0.0,150.3,147.1,382.1,377.4,28.0,0.0,1.0,0.0,100.3,0.0,0.0,35.6
468,570315,57,1,3,2945.2,1401.8,2702.7,1172.3,37.9,13.7,501.0,6.4,266.0,0.0,1504.0,983.1,117.6,0.0,120.2,0.0,51.6,50.7,133.2,132.0,8.0,0.0,1.0,0.0,37.9,0.0,0.0,13.7
469,570316,57,1,2,3279.1,1607.7,3053.5,1396.6,35.8,11.8,558.5,3.2,307.7,0.0,1696.3,1177.9,117.9,0.0,120.4,0.0,61.6,60.0,159.1,155.5,24.0,0.0,8.0,0.0,35.8,0.0,0.0,11.8
470,570317,57,1,2,2581.6,3912.5,2347.7,3684.3,25.8,16.0,390.2,228.2,220.3,0.0,1174.6,1107.7,77.9,703.3,79.7,1298.9,135.5,132.4,218.4,213.9,48.0,0.0,3.0,0.0,25.8,0.0,0.0,16.0
471,570318,57,1,3,1846.7,1845.9,1652.9,1656.9,19.3,9.7,283.7,111.8,160.1,0.0,865.1,697.1,63.3,647.0,64.6,0.0,75.1,73.4,130.0,127.6,9.0,0.0,2.0,0.0,19.3,0.0,0.0,9.7
472,570319,57,1,3,3514.9,1805.8,3237.0,1541.9,41.7,15.9,585.1,68.2,321.7,0.0,1797.7,1237.9,137.7,0.0,140.6,0.0,73.0,71.4,167.1,164.5,9.0,0.0,5.0,0.0,41.7,0.0,0.0,15.9
473,570320,57,1,3,4174.8,2747.9,3781.6,2354.6,47.2,27.2,642.0,177.4,342.8,92.6,1950.6,1598.4,153.4,0.0,156.5,0.0,155.0,152.0,338.1,334.2,32.0,0.0,11.0,0.0,47.2,0.0,0.0,27.2
474,570321,57,1,3,1700.7,827.6,1521.7,652.2,20.5,7.1,279.7,1.2,155.9,0.0,850.8,549.8,62.3,0.0,63.6,0.0,28.2,27.8,74.2,73.5,6.0,0.0,1.0,0.0,20.5,0.0,0.0,7.1
475,570322,57,1,2,3662.0,1448.7,3435.2,1256.5,38.9,9.6,571.0,8.4,343.2,0.0,1947.1,1054.1,178.5,0.0,182.1,0.0,55.5,53.9,143.7,140.0,11.0,0.0,3.0,0.0,38.9,0.0,0.0,9.6
476,570323,57,1,1,645.4,295.9,530.9,198.6,4.8,1.1,91.1,0.6,56.1,0.0,304.0,168.5,24.7,0.0,25.4,0.0,7.7,7.7,22.0,21.8,0.0,0.0,0.0,0.0,4.8,0.0,0.0,1.1
477,570324,57,1,2,1460.9,614.8,1318.7,485.4,12.7,2.9,222.6,1.1,135.6,0.0,748.3,410.6,64.3,0.0,65.8,0.0,20.3,20.2,54.8,53.5,6.0,0.0,1.0,0.0,12.7,0.0,0.0,2.9
478,570325,57,1,2,463.1,235.5,354.0,127.6,3.6,0.9,58.4,0.1,35.6,0.0,200.7,109.2,17.6,0.0,18.2,0.0,4.7,4.7,13.9,13.6,5.0,0.0,0.0,0.0,3.6,0.0,0.0,0.9
479,570326,57,1,2,1492.1,764.3,1341.9,619.0,13.9,4.5,227.2,33.6,140.5,16.2,745.2,464.5,57.6,0.0,59.0,0.0,31.8,31.1,75.6,73.7,3.0,0.0,2.0,0.0,13.9,0.0,0.0,4.5
480,570327,57,1,2,1757.0,1009.5,1565.7,826.0,15.9,6.1,256.9,79.0,157.2,23.5,854.0,579.2,71.0,0.0,72.6,0.0,47.4,46.2,100.7,98.1,5.0,0.0,1.0,0.0,15.9,0.0,0.0,6.1
481,570328,57,1,2,1271.1,572.0,1133.3,435.3,11.1,2.9,189.0,16.1,113.3,0.0,640.7,354.7,56.5,0.0,57.8,0.0,19.4,19.1,46.5,45.5,8.0,0.0,2.0,0.0,11.1,0.0,0.0,2.9
482,570329,57,1,2,842.1,388.8,720.3,267.7,7.4,1.9,120.1,0.3,71.9,0.0,407.5,227.3,36.6,0.0,37.5,0.0,10.9,10.7,29.8,29.4,6.0,0.0,0.0,0.0,7.4,0.0,0.0,1.9
483,570330,57,1,2,1450.2,628.9,1308.5,489.0,13.9,3.7,221.8,0.7,135.3,0.0,744.3,414.5,62.7,0.0,64.1,0.0,20.4,20.1,54.8,53.6,2.0,0.0,3.0,0.0,13.9,0.0,0.0,3.7
484,570331,57,1,2,2956.2,1167.5,2747.9,971.7,30.2,8.3,455.7,2.0,267.2,0.0,1551.4,821.3,149.5,0.0,152.7,0.0,41.8,41.0,109.5,107.4,18.0,0.0,2.0,0.0,30.2,0.0,0.0,8.3
485,570332,57,1,2,3292.6,1370.7,3050.2,1141.6,35.1,10.3,520.7,16.9,298.2,0.0,1717.5,956.8,162.2,0.0,165.5,0.0,48.4,47.4,122.8,120.5,12.0,0.0,3.0,0.0,35.1,0.0,0.0,10.3
486,570333,57,1,1,938.6,488.1,796.4,359.8,6.7,1.7,150.2,0.7,82.6,0.0,445.0,305.3,30.0,0.0,30.9,0.0,14.5,14.4,40.1,39.4,2.0,0.0,1.0,0.0,6.7,0.0,0.0,1.7
487,570334,57,1,1,1241.9,631.6,1098.3,496.7,9.8,2.6,202.4,1.0,111.2,0.0,616.0,420.9,44.1,0.0,45.2,0.0,20.7,20.4,55.7,54.5,2.0,0.0,1.0,0.0,9.8,0.0,0.0,2.6
488,570335,57,1,1,1135.8,586.3,988.5,443.9,9.4,2.8,180.8,0.9,100.0,0.0,540.3,376.0,37.7,0.0,38.6,0.0,18.4,18.3,49.7,48.6,22.0,0.0,1.0,0.0,9.4,0.0,0.0,2.8
489,570336,57,1,2,2122.1,1182.3,1908.7,968.9,18.0,6.7,324.3,23.9,172.8,87.2,997.9,633.8,83.3,0.0,85.2,0.0,62.9,61.3,167.3,162.7,11.0,0.0,4.0,0.0,18.0,0.0,0.0,6.7
490,570337,57,1,2,1469.8,1902.8,1243.5,1673.3,11.6,7.7,200.9,189.8,108.9,26.4,615.6,577.7,51.0,672.1,52.1,0.0,84.0,82.0,128.9,125.2,1.0,0.0,1.0,0.0,11.6,0.0,0.0,7.7
491,570338,57,1,2,832.8,584.9,676.2,422.9,6.7,3.4,111.2,4.0,60.5,96.4,339.4,215.5,26.7,0.0,27.4,0.0,23.7,23.5,85.4,83.5,1.0,0.0,1.0,0.0,6.7,0.0,0.0,3.4
492,570339,57,1,2,1839.8,892.9,1683.6,742.6,16.2,4.9,293.7,1.4,163.7,0.0,911.5,628.6,67.3,0.0,68.9,0.0,31.8,31.1,83.7,81.5,62.0,0.0,1.0,0.0,16.2,0.0,0.0,4.9
493,570340,57,1,2,978.6,627.2,829.4,479.4,8.4,3.5,147.0,38.6,79.9,0.0,461.5,376.2,34.7,0.0,35.6,0.0,21.6,21.3,44.2,43.2,5.0,0.0,0.0,0.0,8.4,0.0,0.0,3.5
494,570341,57,1,2,750.7,409.5,633.1,292.3,6.8,2.2,116.2,0.5,66.0,0.0,356.4,248.1,24.4,0.0,25.0,0.0,11.8,11.7,32.3,32.0,1.0,0.0,0.0,0.0,6.8,0.0,0.0,2.2
495,570342,57,1,2,763.0,365.4,618.7,220.2,6.7,1.9,106.2,0.3,60.8,0.0,352.2,187.3,32.8,0.0,33.7,0.0,8.8,8.8,24.2,24.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,1.9
496,570343,57,1,2,6007.4,3719.8,5668.9,3403.9,60.3,19.8,927.6,120.4,520.8,0.0,3125.1,1772.7,316.0,1115.0,322.4,0.0,131.1,128.1,272.9,267.8,44.0,0.0,9.0,0.0,60.3,0.0,0.0,19.8
497,570344,57,1,3,6415.1,3654.8,5958.6,3231.2,83.8,39.1,1106.5,90.2,601.5,114.5,3254.2,2476.5,210.3,0.0,214.7,0.0,154.4,151.5,402.0,398.6,13.0,0.0,2.0,0.0,83.8,0.0,0.0,39.1
498,570345,57,1,3,6296.5,3859.1,5894.7,3490.1,90.0,46.0,1100.1,58.8,666.6,68.9,3202.6,2751.2,142.2,0.0,145.0,0.0,173.5,170.4,443.6,440.8,17.0,0.0,4.0,0.0,90.0,0.0,0.0,46.0
499,570346,57,1,3,6171.2,5270.6,5692.1,4793.8,64.8,48.2,881.1,251.4,483.2,585.2,2660.4,1995.8,188.6,717.5,192.5,0.0,360.6,353.4,900.7,890.6,19.0,0.0,6.0,0.0,64.8,0.0,0.0,48.2
500,570347,57,1,3,7059.3,4900.6,6507.8,4360.2,79.5,51.3,1095.4,248.1,573.9,361.6,3204.7,2587.8,200.5,0.0,204.7,0.0,347.3,340.3,831.3,822.4,40.0,0.0,10.0,0.0,79.5,0.0,0.0,51.3
501,570348,57,1,3,3500.7,2452.8,3255.7,2220.7,43.3,21.1,596.4,62.4,329.9,0.0,1751.9,1434.9,101.7,415.0,103.9,0.0,96.9,95.0,215.1,213.3,58.0,0.0,2.0,0.0,43.3,0.0,0.0,21.1
502,570349,57,1,3,5823.4,5910.5,5155.7,5235.6,62.9,59.4,765.7,565.9,474.0,368.0,2514.2,2607.6,181.8,696.9,185.4,0.0,330.4,324.6,677.1,672.5,20.0,0.0,7.0,0.0,62.9,0.0,0.0,59.4
503,570350,57,1,3,6711.5,4077.3,6288.7,3681.2,78.0,37.2,1109.8,96.3,605.3,204.4,3442.2,2747.7,227.5,0.0,232.2,0.0,174.7,170.5,470.0,462.4,18.0,0.0,9.0,0.0,78.0,0.0,0.0,37.2
504,570351,57,1,3,5211.4,7832.8,4788.8,7413.0,63.0,46.2,828.8,435.2,475.4,25.8,2451.7,2410.9,149.3,0.0,152.4,3844.1,259.4,255.0,444.7,441.9,21.0,0.0,6.0,0.0,63.0,0.0,0.0,46.2
505,570352,57,1,3,6684.3,4549.1,6168.7,4046.7,82.4,52.9,1066.1,219.9,594.7,236.7,3208.1,2737.3,193.4,0.0,197.3,0.0,252.7,248.3,607.5,604.6,40.0,0.0,9.0,0.0,82.4,0.0,0.0,52.9
506,570353,57,1,3,8396.7,3228.2,7975.1,2857.1,96.8,28.3,1326.2,19.0,793.7,1.7,4508.2,2390.3,417.7,0.0,426.2,0.0,128.5,125.8,325.6,320.3,43.0,0.0,6.0,0.0,96.8,0.0,0.0,28.3
507,570354,57,1,3,1444.5,2072.7,1254.0,1875.8,13.3,12.1,173.8,185.2,106.5,69.0,595.6,562.1,53.0,797.9,54.1,0.0,95.3,93.3,170.7,168.4,3.0,0.0,2.0,0.0,13.3,0.0,0.0,12.1
508,570355,57,1,3,4662.5,2270.5,4354.2,1983.6,56.1,21.3,769.9,24.2,431.7,0.0,2416.8,1668.4,187.4,0.0,191.3,0.0,84.7,83.1,210.5,207.9,58.0,0.0,4.0,0.0,56.1,0.0,0.0,21.3
509,570356,57,1,3,4756.6,2496.5,4426.2,2186.4,57.5,24.3,780.7,61.8,446.4,65.6,2434.6,1699.9,184.1,0.0,187.9,0.0,103.6,101.4,260.7,257.7,24.0,0.0,4.0,0.0,57.5,0.0,0.0,24.3
510,570357,57,1,3,4594.3,2377.7,4328.6,2130.2,59.4,25.3,785.5,5.6,459.9,0.0,2424.2,1788.5,147.0,0.0,150.0,0.0,95.3,93.4,244.7,242.7,14.0,0.0,8.0,0.0,59.4,0.0,0.0,25.3
511,570358,57,1,3,4206.2,3690.6,3869.9,3359.8,50.4,36.4,655.6,304.5,373.7,52.4,2018.6,1924.7,126.1,536.0,128.7,0.0,193.9,190.2,354.2,352.1,15.0,0.0,4.0,0.0,50.4,0.0,0.0,36.4
512,570359,57,1,3,4277.7,3247.6,3874.1,2848.7,49.9,36.9,645.7,239.9,368.9,111.6,1999.5,1934.1,128.8,0.0,131.5,0.0,181.9,178.5,386.7,384.6,27.0,0.0,4.0,0.0,49.9,0.0,0.0,36.9
513,570360,57,1,3,5276.7,2797.0,4957.9,2500.8,60.3,23.2,935.9,6.4,519.0,0.0,2753.0,2108.5,163.2,0.0,166.6,0.0,110.1,107.8,283.0,278.1,21.0,0.0,6.0,0.0,60.3,0.0,0.0,23.2
514,570361,57,1,3,3734.6,3050.1,3331.3,2641.6,31.4,28.8,423.1,279.3,259.3,289.8,1434.3,1136.1,124.5,0.0,127.1,0.0,304.6,297.9,648.4,638.4,7.0,0.0,3.0,0.0,31.4,0.0,0.0,28.8
515,570362,57,1,3,3567.0,1921.4,3293.7,1659.2,41.4,17.7,575.3,98.8,318.5,11.3,1821.1,1291.8,144.2,0.0,147.2,0.0,81.1,79.5,180.3,177.8,21.0,0.0,5.0,0.0,41.4,0.0,0.0,17.7
516,570363,57,1,3,4835.3,5006.8,4301.5,4470.1,51.9,42.5,723.5,557.8,415.1,56.2,2213.8,2637.5,145.7,596.9,148.7,0.0,238.7,234.2,392.1,387.4,16.0,0.0,8.0,0.0,51.9,0.0,0.0,42.5
517,570364,57,1,3,6466.7,5112.9,6082.4,4759.5,82.0,39.5,1060.6,166.4,603.5,0.0,3340.4,2470.6,238.0,0.0,242.9,1567.1,181.8,178.2,380.1,377.2,29.0,0.0,6.0,0.0,82.0,0.0,0.0,39.5
518,570365,57,1,3,3444.9,4252.8,2914.0,3690.8,24.5,50.5,318.0,419.2,188.0,511.1,929.6,1401.5,44.7,0.0,45.7,0.0,428.7,421.4,943.2,937.7,12.0,0.0,4.0,0.0,24.5,0.0,0.0,50.5
519,570366,57,1,4,2525.6,5649.8,1931.4,4981.0,0.3,67.1,3.3,586.0,2.3,1780.5,22.6,738.3,1.6,0.0,1.6,0.0,473.0,465.1,1418.9,1411.1,0.0,0.0,8.0,0.0,0.3,0.0,0.0,67.1
520,570367,57,1,3,6552.4,3439.7,6176.1,3094.7,73.0,27.6,1162.8,8.1,624.5,0.0,3414.5,2609.7,209.0,0.0,213.4,0.0,136.2,133.2,349.6,343.7,61.0,0.0,5.0,0.0,73.0,0.0,0.0,27.6
521,570368,57,1,3,5228.6,4855.1,4736.2,4355.7,49.0,43.9,737.8,327.0,399.9,881.2,2143.5,2018.6,124.8,0.0,127.5,0.0,300.3,293.7,848.4,835.3,47.0,0.0,7.0,0.0,49.0,0.0,0.0,43.9
522,570369,57,1,3,5124.7,4651.1,4605.7,4123.7,46.0,43.5,628.0,375.9,368.9,910.8,2108.1,1768.1,193.8,0.0,197.8,0.0,286.4,280.4,799.8,788.5,18.0,0.0,5.0,0.0,46.0,0.0,0.0,43.5
523,570370,57,1,3,5934.2,3271.8,5569.1,2934.6,71.3,30.1,1036.0,34.2,566.8,46.9,3062.7,2384.3,188.2,0.0,192.2,0.0,132.9,130.3,343.3,339.0,41.0,0.0,6.0,0.0,71.3,0.0,0.0,30.1
524,570371,57,1,3,5402.1,2436.1,5092.5,2158.5,67.8,24.9,887.5,7.2,510.0,5.5,2857.0,1805.9,224.5,0.0,229.2,0.0,96.1,94.2,248.2,245.6,37.0,0.0,3.0,0.0,67.8,0.0,0.0,24.9
525,570372,57,1,3,3678.7,2429.7,3430.2,2198.6,46.5,20.8,605.5,69.3,358.3,0.0,1885.8,1359.3,130.4,472.6,133.1,0.0,94.9,93.1,206.1,204.2,14.0,0.0,2.0,0.0,46.5,0.0,0.0,20.8
526,570373,57,1,4,6107.3,8112.1,5128.7,7084.5,47.0,90.6,608.5,1062.5,358.5,1089.8,1897.9,2961.3,124.3,0.0,127.0,0.0,613.7,603.4,1377.8,1367.4,9.0,0.0,12.0,0.0,47.0,0.0,0.0,90.6
527,570374,57,1,4,160.1,385.9,31.5,258.7,0.0,3.6,0.0,215.8,0.0,0.0,1.0,13.5,0.0,0.0,0.0,0.0,24.6,24.4,4.9,4.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.6
528,570375,57,1,3,3437.3,1697.5,3239.4,1511.7,46.5,20.8,572.8,4.0,347.1,0.0,1816.5,1262.0,113.9,0.0,116.2,0.0,68.8,67.6,178.1,178.1,14.0,0.0,12.0,0.0,46.5,0.0,0.0,20.8
529,570376,57,1,3,2904.4,1789.9,2648.8,1543.2,39.7,21.8,488.2,70.7,283.2,9.4,1460.1,1226.2,78.7,0.0,80.4,0.0,72.2,70.9,165.9,166.0,14.0,0.0,6.0,0.0,39.7,0.0,0.0,21.8
530,570377,57,1,3,6690.9,4291.1,6290.2,3914.8,84.4,45.6,1102.9,162.2,657.3,24.7,3442.3,2622.2,215.2,509.1,219.7,0.0,187.6,184.5,412.3,412.0,43.0,0.0,10.0,0.0,84.4,0.0,0.0,45.6
531,570378,57,1,4,2947.5,1871.2,2723.2,1663.7,36.5,22.2,490.4,35.7,286.6,123.5,1450.7,1175.5,75.8,0.0,77.4,0.0,85.3,83.9,245.0,245.1,10.0,0.0,2.0,0.0,36.5,0.0,0.0,22.2
532,570379,57,1,4,7672.9,14766.3,6105.4,12999.8,0.0,185.6,0.0,1632.5,0.0,3591.9,14.0,1720.2,0.0,0.0,0.0,0.0,1716.7,1691.2,4360.6,4364.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,185.6
533,570380,57,1,4,4619.9,6748.6,3864.2,5913.2,14.9,88.0,196.6,814.7,112.8,1229.9,627.8,1051.4,38.7,0.0,39.5,0.0,852.5,840.1,1974.3,1977.1,11.0,0.0,11.0,0.0,14.9,0.0,0.0,88.0
534,570381,57,1,4,1547.7,7084.2,385.2,5847.7,0.3,75.5,3.4,754.0,2.2,147.1,16.4,4593.3,0.4,0.0,0.6,0.0,177.2,174.1,180.0,179.2,0.0,0.0,5.0,0.0,0.3,0.0,0.0,75.5
535,570382,57,1,4,7191.6,11314.9,5949.7,9966.8,39.8,138.7,514.2,1204.6,293.7,2637.2,1575.4,2797.5,98.0,0.0,100.2,0.0,889.0,875.5,2452.2,2452.0,17.0,0.0,10.0,0.0,39.8,0.0,0.0,138.7
536,570383,57,1,3,5277.3,10369.1,4373.5,9317.5,0.0,135.6,0.0,793.7,0.0,3543.6,9.0,632.8,0.0,0.0,0.0,0.0,1088.2,1073.8,3267.2,3273.6,0.0,0.0,9.0,0.0,0.0,0.0,0.0,135.6
537,570384,57,1,4,6872.1,8660.1,6152.7,7923.8,73.3,85.4,956.2,661.1,545.2,954.6,2795.4,3262.6,140.7,578.7,143.5,948.3,431.8,424.7,1096.9,1093.8,32.0,0.0,11.0,0.0,73.3,0.0,0.0,85.4
538,570385,57,1,3,9349.8,16015.8,7877.0,14347.6,29.4,201.6,375.1,1315.7,214.7,4765.2,1199.0,2372.1,77.4,0.0,79.0,0.0,1500.8,1481.0,4402.0,4413.6,15.0,0.0,14.0,0.0,29.4,0.0,0.0,201.6
539,570386,57,1,3,2013.8,1247.6,1843.1,1091.5,25.6,13.9,348.5,15.0,198.1,0.0,1019.1,916.0,51.3,0.0,52.5,0.0,46.3,45.6,115.1,114.9,10.0,0.0,2.0,0.0,25.6,0.0,0.0,13.9
540,570387,57,1,3,169.0,396.1,89.5,315.9,0.0,4.0,0.0,103.3,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,41.3,40.4,48.3,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
541,570388,57,1,3,3363.3,10020.6,2068.2,8609.9,0.0,123.8,0.0,4257.1,0.0,0.0,4.0,2317.2,0.0,0.0,0.0,0.0,1122.0,1104.4,938.1,931.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,123.8
542,570389,57,1,4,3491.2,2099.0,3240.0,1861.4,39.5,25.6,537.7,72.8,322.5,92.5,1685.4,1234.1,105.3,0.0,107.5,0.0,136.5,134.4,328.1,327.5,15.0,0.0,2.0,0.0,39.5,0.0,0.0,25.6
543,570390,57,1,3,9559.3,5471.5,8979.2,4944.5,129.9,61.0,1539.1,210.4,898.3,37.3,4912.0,3338.3,369.4,607.2,377.0,0.0,234.4,230.5,521.9,520.7,119.0,0.0,8.0,0.0,129.9,0.0,0.0,61.0
544,570391,57,1,3,4985.5,2445.8,4725.4,2212.2,64.9,30.1,834.7,6.2,473.8,0.0,2633.5,1835.7,171.0,0.0,174.5,0.0,104.4,102.7,268.5,267.6,62.0,0.0,3.0,0.0,64.9,0.0,0.0,30.1
545,570392,57,1,3,3557.1,4674.2,3311.5,4443.4,53.6,32.4,585.3,206.6,321.4,0.0,1721.1,1651.6,87.7,0.0,89.6,2131.8,160.5,157.8,296.8,295.6,47.0,0.0,2.0,0.0,53.6,0.0,0.0,32.4
546,570393,57,1,3,4665.2,2204.2,4391.7,1953.5,60.4,26.3,762.3,51.9,462.7,0.0,2466.2,1576.5,171.5,0.0,175.1,0.0,95.4,93.8,232.4,231.3,22.0,0.0,4.0,0.0,60.4,0.0,0.0,26.3
547,570394,57,1,3,4710.8,3999.5,4388.6,3696.8,64.4,30.7,777.7,148.2,459.5,0.0,2363.9,1655.7,156.8,533.1,160.1,927.9,145.7,143.3,290.0,288.6,31.0,0.0,4.0,0.0,64.4,0.0,0.0,30.7
548,570395,57,1,3,3566.1,3473.5,3057.1,2966.8,60.7,41.7,546.4,371.5,304.1,150.7,1551.3,1984.2,82.9,0.0,84.6,0.0,148.6,146.2,316.2,314.1,20.0,0.0,3.0,0.0,60.7,0.0,0.0,41.7
549,570396,57,1,3,3115.5,10143.2,1517.8,8398.9,0.5,120.5,3.7,3905.7,2.5,32.8,20.1,2994.6,1.0,0.0,1.0,0.0,747.4,736.4,735.1,729.4,0.0,0.0,7.0,0.0,0.5,0.0,0.0,120.5
550,570397,57,1,3,1900.9,3484.6,1443.1,2996.3,20.3,42.9,171.7,879.7,108.6,37.5,518.7,1498.0,25.3,0.0,25.9,0.0,265.7,261.5,322.2,319.5,4.0,0.0,1.0,0.0,20.3,0.0,0.0,42.9
551,570398,57,1,3,3430.5,1778.7,3192.6,1560.1,50.4,20.4,585.4,22.7,347.5,0.0,1726.7,1269.9,89.3,0.0,91.3,0.0,78.4,77.1,191.9,190.5,76.0,0.0,6.0,0.0,50.4,0.0,0.0,20.4
552,570399,57,1,3,267.0,433.7,140.0,306.7,2.3,4.2,20.3,86.7,12.3,9.0,61.0,170.7,2.9,0.0,3.1,0.0,18.5,18.4,22.0,22.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,4.2
553,570400,57,1,4,2660.5,5961.2,2063.4,5281.6,0.0,79.5,0.0,577.6,0.0,1858.6,7.0,800.2,0.0,0.0,0.0,0.0,493.6,486.5,1555.7,1558.6,0.0,0.0,7.0,0.0,0.0,0.0,0.0,79.5
554,570401,57,1,4,6310.0,9245.4,5272.9,8119.1,34.2,120.7,457.3,949.9,247.0,1932.5,1393.9,2288.5,91.5,0.0,93.5,0.0,806.3,794.2,2151.5,2154.1,27.0,0.0,5.0,0.0,34.2,0.0,0.0,120.7
555,570402,57,1,4,1767.4,2074.4,1481.4,1778.9,15.1,26.2,201.9,252.7,114.6,151.5,598.9,881.0,30.0,0.0,30.7,0.0,160.3,157.8,336.0,335.9,7.0,0.0,2.0,0.0,15.1,0.0,0.0,26.2
556,570403,57,1,4,2896.0,1956.1,2690.6,1763.9,35.0,24.5,479.1,109.3,268.5,12.5,1412.9,1223.0,73.6,52.9,75.2,7.3,118.9,116.9,242.3,242.0,19.0,0.0,1.0,0.0,35.0,0.0,0.0,24.5
557,570404,57,1,4,2548.3,1622.0,2347.9,1438.6,32.9,20.4,465.7,29.6,253.2,0.0,1262.0,1172.9,54.6,0.0,55.8,0.0,67.8,66.6,169.7,169.4,18.0,0.0,1.0,0.0,32.9,0.0,0.0,20.4
558,570405,57,1,4,1678.6,1245.3,1466.2,1042.8,19.7,14.4,267.6,41.8,144.0,0.0,815.7,884.2,53.5,0.0,54.7,0.0,37.0,36.9,79.6,80.0,12.0,0.0,2.0,0.0,19.7,0.0,0.0,14.4
559,570406,57,1,4,498.4,1091.3,328.3,909.0,0.0,13.6,0.0,189.5,0.0,175.4,1.0,219.8,0.0,0.0,0.0,0.0,100.3,98.5,226.0,225.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.6
