ScreenlineID,SEGID_LIST,NUM_SEGMENTS,AM_Vol,MD_Vol,PM_Vol,EV_Vol,DY_Vol,AM_Vol_PC,MD_Vol_PC,PM_Vol_PC,EV_Vol_PC,DY_Vol_PC,AM_Vol_LT,MD_Vol_LT,PM_Vol_LT,EV_Vol_LT,DY_Vol_LT,AM_Vol_MD,MD_Vol_MD,PM_Vol_MD,EV_Vol_MD,DY_Vol_MD,AM_Vol_HV,MD_Vol_HV,PM_Vol_HV,EV_Vol_HV,DY_Vol_HV
2.06,"['0171_008.8', '0173_007.7', '0266_001.7', '2142_000.3', '2172_008.5']",5,20259.6,43042.4,30319.5,36854.6,130476.1,18324.0,36834.9,27784.7,34249.2,117192.8,863.4,4160.3,1381.5,1374.2,7779.4,1019.0,1877.9,1098.0,1100.9,5095.8,53.2,169.3,55.3,130.3,408.1
2.07,"['0171_010.4', '0173_009.6', '0266_003.0', '2140_002.9', '2142_002.1', '2172_010.4']",6,26982.8,57682.7,38958.0,48835.2,172458.7,23902.4,47504.6,34754.7,44661.0,150822.7,1368.4,7008.3,2345.2,2318.9,13040.8,1579.0,2779.8,1735.0,1607.3,7701.1,133.0,390.0,123.1,248.0,894.1
2.08,"['0068_045.8', '0085_012.5', '0154_010.4', '2034_003.8', '2040_007.6', '2085_002.0', '2094_003.0', '2107_003.5', '2156_003.1', '2161_000.0', 'WFRC_8322', 'WFRC_8326']",12,35991.8,67173.4,51797.6,56142.6,211105.4,32850.1,56635.9,47061.8,51915.6,188463.4,1401.9,7000.6,2586.5,2069.2,13058.2,1471.6,2689.4,1829.5,1462.0,7452.5,268.2,847.5,319.8,695.8,2131.3
2.09,"['0015_293.6', '0071_009.2', '0089_365.5', '2068_004.4', '2087_000.9', '2093_003.2', '2131_000.0', 'WFRC_8223']",8,64109.7,124810.9,86779.2,98583.6,374283.4,55375.5,96212.7,75059.5,86005.9,312653.6,3540.3,17765.8,6056.5,5399.6,32762.2,3278.3,6151.5,3729.8,3543.0,16702.6,1915.6,4680.9,1933.4,3635.1,12165.0
2.11,"['0071_002.9', '0151_002.5', '0154_001.4', '0175_002.9', '0209_010.2', '2080_002.5']",6,34518.5,67856.5,50603.4,56481.1,209459.5,31747.9,57651.9,46228.2,52746.3,188374.3,1451.1,7555.0,2738.4,2286.0,14030.5,1084.9,2179.5,1359.8,1212.4,5836.6,234.6,470.1,277.0,236.4,1218.1
2.12,"['0071_005.1', '0154_000.0', '0209_012.5', '2049_000.0', '2055_000.0', '2061_000.2', '2078_000.3', '2080_004.8', '2098_000.7']",9,32633.0,70308.8,48095.5,58266.8,209304.1,29893.9,60053.4,43945.6,54489.1,188382.0,1569.7,7908.6,2669.9,2452.7,14600.9,1112.3,2154.7,1407.0,1216.6,5890.6,57.1,192.1,73.0,108.4,430.6
3.01,"['0015_285.5', '0068_036.0', '2046_002.0', '2057_001.1']",4,54591.3,100172.6,73127.2,80727.9,308619.0,47455.3,76731.0,63342.1,69956.7,257485.1,2804.3,14139.8,4992.6,4266.1,26202.8,2355.8,4441.7,2717.8,2548.0,12063.3,1975.9,4860.1,2074.7,3957.1,12867.8
3.02,"['0145_002.8', '0194_001.9', '2882_000.0', '2895_002.4', '2915_001.5', '2937_003.6']",6,18483.6,34559.6,24820.8,28746.4,106610.4,17108.7,29030.6,22802.2,26545.9,95487.4,473.6,3100.4,893.2,688.8,5156.0,874.1,2004.3,1095.2,1032.2,5005.8,27.2,424.3,30.2,479.5,961.2
3.03,"['0015_270.6', '0089_340.2', '0114_006.6', '0189_006.3', '2946_002.2', '2954_001.7', '2954_001.9', '2954_002.0', '2958_001.6', '2965_001.6', '2966_001.5', '2969_001.1', '2986_001.0', '3015_001.9', '3040_003.3', 'MAG_6247']",16,56808.0,102871.5,77217.8,80571.2,317468.5,48809.9,79535.9,66681.3,69442.0,264469.1,2305.5,11661.3,4077.3,3498.1,21542.2,4011.7,7486.0,4636.5,4217.5,20351.7,1680.9,4188.3,1822.7,3413.6,11105.5
3.04,"['0015_265.6', '0089_335.0', '0114_001.6', '0189_002.1', '2975_000.4', '3020_000.6', '3024_000.7', '3032_000.5', '3042_001.0']",9,47168.5,87365.3,64620.2,69624.5,268778.5,40617.4,68820.5,56082.8,60468.9,225989.6,1725.8,8569.3,2991.2,2471.4,15757.7,3217.2,5941.3,3764.6,3388.6,16311.7,1608.1,4034.2,1781.6,3295.6,10719.5
3.05,"['0006_173.7', '0015_255.9', '0051_000.0', '0089_324.7', '0156_001.0', '2831_004.4', '2832_000.8', '3037_000.0', 'MAG_6306']",9,33713.0,61495.3,45615.0,52239.0,193062.3,29982.5,51057.0,40658.7,46438.7,168136.9,702.8,3655.1,1233.1,1059.0,6650.0,1628.7,3254.9,2083.1,1797.7,8764.4,1399.0,3528.3,1640.1,2943.6,9511.0
